date,sku_id,customer_id,units_sold,revenue,unit_price,promo_flag
2025-07-20,SKU310,C008,55,82.5,1.5,False
2025-07-20,SKU310,C009,47,70.5,1.5,False
2025-07-20,SKU310,C010,39,58.5,1.5,False
2025-07-21,SKU100,C001,132,237.6,1.8,False
2025-07-21,SKU100,C002,88,158.4,1.8,False
2025-07-21,SKU100,C003,111,199.8,1.8,False
2025-07-21,SKU100,C004,64,115.2,1.8,False
2025-07-21,SKU100,C005,60,108.0,1.8,False
2025-07-21,SKU100,C006,72,129.6,1.8,False
2025-07-21,SKU100,C007,138,248.4,1.8,False
2025-07-21,SKU100,C008,95,171.0,1.8,False
2025-07-21,SKU100,C009,103,185.4,1.8,False
2025-07-21,SKU100,C010,108,194.4,1.8,False
2025-07-21,SKU110,C001,107,162.64,1.52,True
2025-07-21,SKU110,C002,99,150.48,1.52,True
2025-07-21,SKU110,C003,96,145.92,1.52,True
2025-07-21,SKU110,C004,67,101.84,1.52,True
2025-07-21,SKU110,C005,56,85.12,1.52,True
2025-07-21,SKU110,C006,67,101.84,1.52,True
2025-07-21,SKU110,C007,125,190.0,1.52,True
2025-07-21,SKU110,C008,128,194.56,1.52,True
2025-07-21,SKU110,C009,107,162.64,1.52,True
2025-07-21,SKU110,C010,110,167.2,1.52,True
2025-07-21,SKU200,C001,121,108.9,0.8999999999999999,True
2025-07-21,SKU200,C002,142,127.8,0.8999999999999999,True
2025-07-21,SKU200,C003,137,123.3,0.8999999999999999,True
2025-07-21,SKU200,C004,86,77.4,0.8999999999999999,True
2025-07-21,SKU200,C005,71,63.9,0.8999999999999999,True
2025-07-21,SKU200,C006,82,73.8,0.8999999999999999,True
2025-07-21,SKU200,C007,167,150.3,0.8999999999999999,True
2025-07-21,SKU200,C008,156,140.4,0.8999999999999999,True
2025-07-21,SKU200,C009,106,95.4,0.8999999999999999,True
2025-07-21,SKU200,C010,130,117.0,0.8999999999999999,True
2025-07-21,SKU210,C001,104,101.4,0.9750000000000001,True
2025-07-21,SKU210,C002,114,111.15,0.9750000000000001,True
2025-07-21,SKU210,C003,118,115.05,0.9750000000000001,True
2025-07-21,SKU210,C004,55,53.63,0.9750000000000001,True
2025-07-21,SKU210,C005,55,53.63,0.9750000000000001,True
2025-07-21,SKU210,C006,85,82.88,0.9750000000000001,True
2025-07-21,SKU210,C007,141,137.48,0.9750000000000001,True
2025-07-21,SKU210,C008,130,126.75,0.9750000000000001,True
2025-07-21,SKU210,C009,83,80.93,0.9750000000000001,True
2025-07-21,SKU210,C010,102,99.45,0.9750000000000001,True
2025-07-21,SKU300,C001,84,94.5,1.125,True
2025-07-21,SKU300,C002,78,87.75,1.125,True
2025-07-21,SKU300,C003,78,87.75,1.125,True
2025-07-21,SKU300,C004,65,73.12,1.125,True
2025-07-21,SKU300,C005,55,61.88,1.125,True
2025-07-21,SKU300,C006,61,68.62,1.125,True
2025-07-21,SKU300,C007,97,109.12,1.125,True
2025-07-21,SKU300,C008,86,96.75,1.125,True
2025-07-21,SKU300,C009,105,118.12,1.125,True
2025-07-21,SKU300,C010,83,93.38,1.125,True
2025-07-21,SKU310,C001,47,70.5,1.5,False
2025-07-21,SKU310,C002,55,82.5,1.5,False
2025-07-21,SKU310,C003,42,63.0,1.5,False
2025-07-21,SKU310,C004,21,31.5,1.5,False
2025-07-21,SKU310,C005,32,48.0,1.5,False
2025-07-21,SKU310,C006,32,48.0,1.5,False
2025-07-21,SKU310,C007,77,115.5,1.5,False
2025-07-21,SKU310,C008,53,79.5,1.5,False
2025-07-21,SKU310,C009,54,81.0,1.5,False
2025-07-21,SKU310,C010,47,70.5,1.5,False
2025-07-22,SKU100,C001,102,183.6,1.8,False
2025-07-22,SKU100,C002,98,176.4,1.8,False
2025-07-22,SKU100,C003,95,171.0,1.8,False
2025-07-22,SKU100,C004,82,147.6,1.8,False
2025-07-22,SKU100,C005,49,88.2,1.8,False
2025-07-22,SKU100,C006,56,100.8,1.8,False
2025-07-22,SKU100,C007,109,196.2,1.8,False
2025-07-22,SKU100,C008,137,246.6,1.8,False
2025-07-22,SKU100,C009,94,169.2,1.8,False
2025-07-22,SKU100,C010,126,226.8,1.8,False
2025-07-22,SKU110,C001,95,144.4,1.52,True
2025-07-22,SKU110,C002,81,123.12,1.52,True
2025-07-22,SKU110,C003,94,142.88,1.52,True
2025-07-22,SKU110,C004,59,89.68,1.52,True
2025-07-22,SKU110,C005,56,85.12,1.52,True
2025-07-22,SKU110,C006,63,95.76,1.52,True
2025-07-22,SKU110,C007,124,188.48,1.52,True
2025-07-22,SKU110,C008,112,170.24,1.52,True
2025-07-22,SKU110,C009,117,177.84,1.52,True
2025-07-22,SKU110,C010,94,142.88,1.52,True
2025-07-22,SKU200,C001,120,108.0,0.8999999999999999,True
2025-07-22,SKU200,C002,134,120.6,0.8999999999999999,True
2025-07-22,SKU200,C003,100,90.0,0.8999999999999999,True
2025-07-22,SKU200,C004,81,72.9,0.8999999999999999,True
2025-07-22,SKU200,C005,64,57.6,0.8999999999999999,True
2025-07-22,SKU200,C006,80,72.0,0.8999999999999999,True
2025-07-22,SKU200,C007,163,146.7,0.8999999999999999,True
2025-07-22,SKU200,C008,143,128.7,0.8999999999999999,True
2025-07-22,SKU200,C009,153,137.7,0.8999999999999999,True
2025-07-22,SKU200,C010,135,121.5,0.8999999999999999,True
2025-07-22,SKU210,C001,126,122.85,0.9750000000000001,True
2025-07-22,SKU210,C002,94,91.65,0.9750000000000001,True
2025-07-22,SKU210,C003,126,122.85,0.9750000000000001,True
2025-07-22,SKU210,C004,78,76.05,0.9750000000000001,True
2025-07-22,SKU210,C005,53,51.68,0.9750000000000001,True
2025-07-22,SKU210,C006,60,58.5,0.9750000000000001,True
2025-07-22,SKU210,C007,136,132.6,0.9750000000000001,True
2025-07-22,SKU210,C008,134,130.65,0.9750000000000001,True
2025-07-22,SKU210,C009,110,107.25,0.9750000000000001,True
2025-07-22,SKU210,C010,105,102.38,0.9750000000000001,True
2025-07-22,SKU300,C001,80,90.0,1.125,True
2025-07-22,SKU300,C002,83,93.38,1.125,True
2025-07-22,SKU300,C003,99,111.38,1.125,True
2025-07-22,SKU300,C004,52,58.5,1.125,True
2025-07-22,SKU300,C005,58,65.25,1.125,True
2025-07-22,SKU300,C006,52,58.5,1.125,True
2025-07-22,SKU300,C007,96,108.0,1.125,True
2025-07-22,SKU300,C008,96,108.0,1.125,True
2025-07-22,SKU300,C009,95,106.88,1.125,True
2025-07-22,SKU300,C010,82,92.25,1.125,True
2025-07-22,SKU310,C001,43,64.5,1.5,False
2025-07-22,SKU310,C002,41,61.5,1.5,False
2025-07-22,SKU310,C003,41,61.5,1.5,False
2025-07-22,SKU310,C004,29,43.5,1.5,False
2025-07-22,SKU310,C005,27,40.5,1.5,False
2025-07-22,SKU310,C006,34,51.0,1.5,False
2025-07-22,SKU310,C007,40,60.0,1.5,False
2025-07-22,SKU310,C008,41,61.5,1.5,False
2025-07-22,SKU310,C009,50,75.0,1.5,False
2025-07-22,SKU310,C010,47,70.5,1.5,False
2025-07-23,SKU100,C001,120,216.0,1.8,False
2025-07-23,SKU100,C002,113,203.4,1.8,False
2025-07-23,SKU100,C003,90,162.0,1.8,False
2025-07-23,SKU100,C004,68,122.4,1.8,False
2025-07-23,SKU100,C005,55,99.0,1.8,False
2025-07-23,SKU100,C006,80,144.0,1.8,False
2025-07-23,SKU100,C007,133,239.4,1.8,False
2025-07-23,SKU100,C008,122,219.6,1.8,False
2025-07-23,SKU100,C009,114,205.2,1.8,False
2025-07-23,SKU100,C010,115,207.0,1.8,False
2025-07-23,SKU110,C001,90,136.8,1.52,True
2025-07-23,SKU110,C002,96,145.92,1.52,True
2025-07-23,SKU110,C003,117,177.84,1.52,True
2025-07-23,SKU110,C004,65,98.8,1.52,True
2025-07-23,SKU110,C005,61,92.72,1.52,True
2025-07-23,SKU110,C006,59,89.68,1.52,True
2025-07-23,SKU110,C007,132,200.64,1.52,True
2025-07-23,SKU110,C008,132,200.64,1.52,True
2025-07-23,SKU110,C009,111,168.72,1.52,True
2025-07-23,SKU110,C010,112,170.24,1.52,True
2025-07-23,SKU200,C001,123,110.7,0.8999999999999999,True
2025-07-23,SKU200,C002,110,99.0,0.8999999999999999,True
2025-07-23,SKU200,C003,125,112.5,0.8999999999999999,True
2025-07-23,SKU200,C004,69,62.1,0.8999999999999999,True
2025-07-23,SKU200,C005,78,70.2,0.8999999999999999,True
2025-07-23,SKU200,C006,82,73.8,0.8999999999999999,True
2025-07-23,SKU200,C007,140,126.0,0.8999999999999999,True
2025-07-23,SKU200,C008,142,127.8,0.8999999999999999,True
2025-07-23,SKU200,C009,128,115.2,0.8999999999999999,True
2025-07-23,SKU200,C010,118,106.2,0.8999999999999999,True
2025-07-23,SKU210,C001,81,78.98,0.9750000000000001,True
2025-07-23,SKU210,C002,107,104.33,0.9750000000000001,True
2025-07-23,SKU210,C003,95,92.63,0.9750000000000001,True
2025-07-23,SKU210,C004,54,52.65,0.9750000000000001,True
2025-07-23,SKU210,C005,68,66.3,0.9750000000000001,True
2025-07-23,SKU210,C006,69,67.28,0.9750000000000001,True
2025-07-23,SKU210,C007,114,111.15,0.9750000000000001,True
2025-07-23,SKU210,C008,117,114.08,0.9750000000000001,True
2025-07-23,SKU210,C009,105,102.38,0.9750000000000001,True
2025-07-23,SKU210,C010,127,123.83,0.9750000000000001,True
2025-07-23,SKU300,C001,95,106.88,1.125,True
2025-07-23,SKU300,C002,99,111.38,1.125,True
2025-07-23,SKU300,C003,89,100.12,1.125,True
2025-07-23,SKU300,C004,50,56.25,1.125,True
2025-07-23,SKU300,C005,60,67.5,1.125,True
2025-07-23,SKU300,C006,51,57.38,1.125,True
2025-07-23,SKU300,C007,98,110.25,1.125,True
2025-07-23,SKU300,C008,87,97.88,1.125,True
2025-07-23,SKU300,C009,101,113.62,1.125,True
2025-07-23,SKU300,C010,96,108.0,1.125,True
2025-07-23,SKU310,C001,41,61.5,1.5,False
2025-07-23,SKU310,C002,42,63.0,1.5,False
2025-07-23,SKU310,C003,36,54.0,1.5,False
2025-07-23,SKU310,C004,24,36.0,1.5,False
2025-07-23,SKU310,C005,33,49.5,1.5,False
2025-07-23,SKU310,C006,30,45.0,1.5,False
2025-07-23,SKU310,C007,52,78.0,1.5,False
2025-07-23,SKU310,C008,42,63.0,1.5,False
2025-07-23,SKU310,C009,33,49.5,1.5,False
2025-07-23,SKU310,C010,32,48.0,1.5,False
2025-07-24,SKU100,C001,99,178.2,1.8,False
2025-07-24,SKU100,C002,101,181.8,1.8,False
2025-07-24,SKU100,C003,112,201.6,1.8,False
2025-07-24,SKU100,C004,86,154.8,1.8,False
2025-07-24,SKU100,C005,81,145.8,1.8,False
2025-07-24,SKU100,C006,68,122.4,1.8,False
2025-07-24,SKU100,C007,132,237.6,1.8,False
2025-07-24,SKU100,C008,123,221.4,1.8,False
2025-07-24,SKU100,C009,103,185.4,1.8,False
2025-07-24,SKU100,C010,104,187.2,1.8,False
2025-07-24,SKU110,C001,96,145.92,1.52,True
2025-07-24,SKU110,C002,118,179.36,1.52,True
2025-07-24,SKU110,C003,110,167.2,1.52,True
2025-07-24,SKU110,C004,57,86.64,1.52,True
2025-07-24,SKU110,C005,56,85.12,1.52,True
2025-07-24,SKU110,C006,58,88.16,1.52,True
2025-07-24,SKU110,C007,106,161.12,1.52,True
2025-07-24,SKU110,C008,131,199.12,1.52,True
2025-07-24,SKU110,C009,101,153.52,1.52,True
2025-07-24,SKU110,C010,104,158.08,1.52,True
2025-07-24,SKU200,C001,109,98.1,0.8999999999999999,True
2025-07-24,SKU200,C002,108,97.2,0.8999999999999999,True
2025-07-24,SKU200,C003,102,91.8,0.8999999999999999,True
2025-07-24,SKU200,C004,69,62.1,0.8999999999999999,True
2025-07-24,SKU200,C005,67,60.3,0.8999999999999999,True
2025-07-24,SKU200,C006,65,58.5,0.8999999999999999,True
2025-07-24,SKU200,C007,175,157.5,0.8999999999999999,True
2025-07-24,SKU200,C008,103,92.7,0.8999999999999999,True
2025-07-24,SKU200,C009,111,99.9,0.8999999999999999,True
2025-07-24,SKU200,C010,121,108.9,0.8999999999999999,True
2025-07-24,SKU210,C001,117,114.08,0.9750000000000001,True
2025-07-24,SKU210,C002,107,104.33,0.9750000000000001,True
2025-07-24,SKU210,C003,141,137.48,0.9750000000000001,True
2025-07-24,SKU210,C004,60,58.5,0.9750000000000001,True
2025-07-24,SKU210,C005,69,67.28,0.9750000000000001,True
2025-07-24,SKU210,C006,53,51.68,0.9750000000000001,True
2025-07-24,SKU210,C007,144,140.4,0.9750000000000001,True
2025-07-24,SKU210,C008,95,92.63,0.9750000000000001,True
2025-07-24,SKU210,C009,114,111.15,0.9750000000000001,True
2025-07-24,SKU210,C010,89,86.78,0.9750000000000001,True
2025-07-24,SKU300,C001,82,92.25,1.125,True
2025-07-24,SKU300,C002,104,117.0,1.125,True
2025-07-24,SKU300,C003,92,103.5,1.125,True
2025-07-24,SKU300,C004,56,63.0,1.125,True
2025-07-24,SKU300,C005,70,78.75,1.125,True
2025-07-24,SKU300,C006,50,56.25,1.125,True
2025-07-24,SKU300,C007,95,106.88,1.125,True
2025-07-24,SKU300,C008,121,136.12,1.125,True
2025-07-24,SKU300,C009,83,93.38,1.125,True
2025-07-24,SKU300,C010,108,121.5,1.125,True
2025-07-24,SKU310,C001,43,64.5,1.5,False
2025-07-24,SKU310,C002,49,73.5,1.5,False
2025-07-24,SKU310,C003,48,72.0,1.5,False
2025-07-24,SKU310,C004,37,55.5,1.5,False
2025-07-24,SKU310,C005,44,66.0,1.5,False
2025-07-24,SKU310,C006,30,45.0,1.5,False
2025-07-24,SKU310,C007,57,85.5,1.5,False
2025-07-24,SKU310,C008,57,85.5,1.5,False
2025-07-24,SKU310,C009,42,63.0,1.5,False
2025-07-24,SKU310,C010,53,79.5,1.5,False
2025-07-25,SKU100,C001,108,194.4,1.8,False
2025-07-25,SKU100,C002,141,253.8,1.8,False
2025-07-25,SKU100,C003,103,185.4,1.8,False
2025-07-25,SKU100,C004,53,95.4,1.8,False
2025-07-25,SKU100,C005,61,109.8,1.8,False
2025-07-25,SKU100,C006,56,100.8,1.8,False
2025-07-25,SKU100,C007,122,219.6,1.8,False
2025-07-25,SKU100,C008,114,205.2,1.8,False
2025-07-25,SKU100,C009,105,189.0,1.8,False
2025-07-25,SKU100,C010,94,169.2,1.8,False
2025-07-25,SKU110,C001,112,170.24,1.52,True
2025-07-25,SKU110,C002,93,141.36,1.52,True
2025-07-25,SKU110,C003,104,158.08,1.52,True
2025-07-25,SKU110,C004,55,83.6,1.52,True
2025-07-25,SKU110,C005,78,118.56,1.52,True
2025-07-25,SKU110,C006,53,80.56,1.52,True
2025-07-25,SKU110,C007,94,142.88,1.52,True
2025-07-25,SKU110,C008,124,188.48,1.52,True
2025-07-25,SKU110,C009,101,153.52,1.52,True
2025-07-25,SKU110,C010,107,162.64,1.52,True
2025-07-25,SKU200,C001,121,108.9,0.8999999999999999,True
2025-07-25,SKU200,C002,129,116.1,0.8999999999999999,True
2025-07-25,SKU200,C003,134,120.6,0.8999999999999999,True
2025-07-25,SKU200,C004,79,71.1,0.8999999999999999,True
2025-07-25,SKU200,C005,61,54.9,0.8999999999999999,True
2025-07-25,SKU200,C006,93,83.7,0.8999999999999999,True
2025-07-25,SKU200,C007,146,131.4,0.8999999999999999,True
2025-07-25,SKU200,C008,121,108.9,0.8999999999999999,True
2025-07-25,SKU200,C009,145,130.5,0.8999999999999999,True
2025-07-25,SKU200,C010,163,146.7,0.8999999999999999,True
2025-07-25,SKU210,C001,94,91.65,0.9750000000000001,True
2025-07-25,SKU210,C002,105,102.38,0.9750000000000001,True
2025-07-25,SKU210,C003,97,94.58,0.9750000000000001,True
2025-07-25,SKU210,C004,56,54.6,0.9750000000000001,True
2025-07-25,SKU210,C005,67,65.33,0.9750000000000001,True
2025-07-25,SKU210,C006,78,76.05,0.9750000000000001,True
2025-07-25,SKU210,C007,111,108.23,0.9750000000000001,True
2025-07-25,SKU210,C008,98,95.55,0.9750000000000001,True
2025-07-25,SKU210,C009,101,98.48,0.9750000000000001,True
2025-07-25,SKU210,C010,106,103.35,0.9750000000000001,True
2025-07-25,SKU300,C001,105,118.12,1.125,True
2025-07-25,SKU300,C002,91,102.38,1.125,True
2025-07-25,SKU300,C003,76,85.5,1.125,True
2025-07-25,SKU300,C004,61,68.62,1.125,True
2025-07-25,SKU300,C005,65,73.12,1.125,True
2025-07-25,SKU300,C006,56,63.0,1.125,True
2025-07-25,SKU300,C007,96,108.0,1.125,True
2025-07-25,SKU300,C008,107,120.38,1.125,True
2025-07-25,SKU300,C009,102,114.75,1.125,True
2025-07-25,SKU300,C010,73,82.12,1.125,True
2025-07-25,SKU310,C001,51,76.5,1.5,False
2025-07-25,SKU310,C002,42,63.0,1.5,False
2025-07-25,SKU310,C003,51,76.5,1.5,False
2025-07-25,SKU310,C004,18,27.0,1.5,False
2025-07-25,SKU310,C005,29,43.5,1.5,False
2025-07-25,SKU310,C006,31,46.5,1.5,False
2025-07-25,SKU310,C007,50,75.0,1.5,False
2025-07-25,SKU310,C008,56,84.0,1.5,False
2025-07-25,SKU310,C009,56,84.0,1.5,False
2025-07-25,SKU310,C010,58,87.0,1.5,False
2025-07-26,SKU100,C001,95,171.0,1.8,False
2025-07-26,SKU100,C002,103,185.4,1.8,False
2025-07-26,SKU100,C003,92,165.6,1.8,False
2025-07-26,SKU100,C004,66,118.8,1.8,False
2025-07-26,SKU100,C005,46,82.8,1.8,False
2025-07-26,SKU100,C006,64,115.2,1.8,False
2025-07-26,SKU100,C007,89,160.2,1.8,False
2025-07-26,SKU100,C008,126,226.8,1.8,False
2025-07-26,SKU100,C009,85,153.0,1.8,False
2025-07-26,SKU100,C010,90,162.0,1.8,False
2025-07-26,SKU110,C001,83,126.16,1.52,True
2025-07-26,SKU110,C002,103,156.56,1.52,True
2025-07-26,SKU110,C003,119,180.88,1.52,True
2025-07-26,SKU110,C004,52,79.04,1.52,True
2025-07-26,SKU110,C005,54,82.08,1.52,True
2025-07-26,SKU110,C006,65,98.8,1.52,True
2025-07-26,SKU110,C007,120,182.4,1.52,True
2025-07-26,SKU110,C008,111,168.72,1.52,True
2025-07-26,SKU110,C009,85,129.2,1.52,True
2025-07-26,SKU110,C010,88,133.76,1.52,True
2025-07-26,SKU200,C001,119,107.1,0.8999999999999999,True
2025-07-26,SKU200,C002,125,112.5,0.8999999999999999,True
2025-07-26,SKU200,C003,114,102.6,0.8999999999999999,True
2025-07-26,SKU200,C004,77,69.3,0.8999999999999999,True
2025-07-26,SKU200,C005,96,86.4,0.8999999999999999,True
2025-07-26,SKU200,C006,82,73.8,0.8999999999999999,True
2025-07-26,SKU200,C007,135,121.5,0.8999999999999999,True
2025-07-26,SKU200,C008,141,126.9,0.8999999999999999,True
2025-07-26,SKU200,C009,121,108.9,0.8999999999999999,True
2025-07-26,SKU200,C010,123,110.7,0.8999999999999999,True
2025-07-26,SKU210,C001,112,109.2,0.9750000000000001,True
2025-07-26,SKU210,C002,81,78.98,0.9750000000000001,True
2025-07-26,SKU210,C003,89,86.78,0.9750000000000001,True
2025-07-26,SKU210,C004,59,57.53,0.9750000000000001,True
2025-07-26,SKU210,C005,54,52.65,0.9750000000000001,True
2025-07-26,SKU210,C006,64,62.4,0.9750000000000001,True
2025-07-26,SKU210,C007,121,117.98,0.9750000000000001,True
2025-07-26,SKU210,C008,116,113.1,0.9750000000000001,True
2025-07-26,SKU210,C009,126,122.85,0.9750000000000001,True
2025-07-26,SKU210,C010,115,112.13,0.9750000000000001,True
2025-07-26,SKU300,C001,80,90.0,1.125,True
2025-07-26,SKU300,C002,97,109.12,1.125,True
2025-07-26,SKU300,C003,89,100.12,1.125,True
2025-07-26,SKU300,C004,62,69.75,1.125,True
2025-07-26,SKU300,C005,60,67.5,1.125,True
2025-07-26,SKU300,C006,57,64.12,1.125,True
2025-07-26,SKU300,C007,107,120.38,1.125,True
2025-07-26,SKU300,C008,89,100.12,1.125,True
2025-07-26,SKU300,C009,109,122.62,1.125,True
2025-07-26,SKU300,C010,84,94.5,1.125,True
2025-07-26,SKU310,C001,52,78.0,1.5,False
2025-07-26,SKU310,C002,38,57.0,1.5,False
2025-07-26,SKU310,C003,35,52.5,1.5,False
2025-07-26,SKU310,C004,29,43.5,1.5,False
2025-07-26,SKU310,C005,30,45.0,1.5,False
2025-07-26,SKU310,C006,32,48.0,1.5,False
2025-07-26,SKU310,C007,53,79.5,1.5,False
2025-07-26,SKU310,C008,54,81.0,1.5,False
2025-07-26,SKU310,C009,54,81.0,1.5,False
2025-07-26,SKU310,C010,54,81.0,1.5,False
2025-07-27,SKU100,C001,99,178.2,1.8,False
2025-07-27,SKU100,C002,125,225.0,1.8,False
2025-07-27,SKU100,C003,114,205.2,1.8,False
2025-07-27,SKU100,C004,58,104.4,1.8,False
2025-07-27,SKU100,C005,50,90.0,1.8,False
2025-07-27,SKU100,C006,79,142.2,1.8,False
2025-07-27,SKU100,C007,103,185.4,1.8,False
2025-07-27,SKU100,C008,108,194.4,1.8,False
2025-07-27,SKU100,C009,105,189.0,1.8,False
2025-07-27,SKU100,C010,75,135.0,1.8,False
2025-07-27,SKU110,C001,97,147.44,1.52,True
2025-07-27,SKU110,C002,116,176.32,1.52,True
2025-07-27,SKU110,C003,80,121.6,1.52,True
2025-07-27,SKU110,C004,72,109.44,1.52,True
2025-07-27,SKU110,C005,63,95.76,1.52,True
2025-07-27,SKU110,C006,57,86.64,1.52,True
2025-07-27,SKU110,C007,144,218.88,1.52,True
2025-07-27,SKU110,C008,127,193.04,1.52,True
2025-07-27,SKU110,C009,98,148.96,1.52,True
2025-07-27,SKU110,C010,110,167.2,1.52,True
2025-07-27,SKU200,C001,154,138.6,0.8999999999999999,True
2025-07-27,SKU200,C002,125,112.5,0.8999999999999999,True
2025-07-27,SKU200,C003,119,107.1,0.8999999999999999,True
2025-07-27,SKU200,C004,79,71.1,0.8999999999999999,True
2025-07-27,SKU200,C005,85,76.5,0.8999999999999999,True
2025-07-27,SKU200,C006,73,65.7,0.8999999999999999,True
2025-07-27,SKU200,C007,122,109.8,0.8999999999999999,True
2025-07-27,SKU200,C008,159,143.1,0.8999999999999999,True
2025-07-27,SKU200,C009,137,123.3,0.8999999999999999,True
2025-07-27,SKU200,C010,129,116.1,0.8999999999999999,True
2025-07-27,SKU210,C001,91,88.73,0.9750000000000001,True
2025-07-27,SKU210,C002,109,106.28,0.9750000000000001,True
2025-07-27,SKU210,C003,94,91.65,0.9750000000000001,True
2025-07-27,SKU210,C004,62,60.45,0.9750000000000001,True
2025-07-27,SKU210,C005,77,75.08,0.9750000000000001,True
2025-07-27,SKU210,C006,70,68.25,0.9750000000000001,True
2025-07-27,SKU210,C007,121,117.98,0.9750000000000001,True
2025-07-27,SKU210,C008,126,122.85,0.9750000000000001,True
2025-07-27,SKU210,C009,136,132.6,0.9750000000000001,True
2025-07-27,SKU210,C010,109,106.28,0.9750000000000001,True
2025-07-27,SKU300,C001,105,118.12,1.125,True
2025-07-27,SKU300,C002,78,87.75,1.125,True
2025-07-27,SKU300,C003,98,110.25,1.125,True
2025-07-27,SKU300,C004,49,55.12,1.125,True
2025-07-27,SKU300,C005,40,45.0,1.125,True
2025-07-27,SKU300,C006,85,95.62,1.125,True
2025-07-27,SKU300,C007,112,126.0,1.125,True
2025-07-27,SKU300,C008,119,133.88,1.125,True
2025-07-27,SKU300,C009,75,84.38,1.125,True
2025-07-27,SKU300,C010,78,87.75,1.125,True
2025-07-27,SKU310,C001,59,88.5,1.5,False
2025-07-27,SKU310,C002,55,82.5,1.5,False
2025-07-27,SKU310,C003,39,58.5,1.5,False
2025-07-27,SKU310,C004,28,42.0,1.5,False
2025-07-27,SKU310,C005,24,36.0,1.5,False
2025-07-27,SKU310,C006,19,28.5,1.5,False
2025-07-27,SKU310,C007,43,64.5,1.5,False
2025-07-27,SKU310,C008,59,88.5,1.5,False
2025-07-27,SKU310,C009,60,90.0,1.5,False
2025-07-27,SKU310,C010,57,85.5,1.5,False
2025-07-28,SKU100,C001,124,223.2,1.8,False
2025-07-28,SKU100,C002,119,214.2,1.8,False
2025-07-28,SKU100,C003,96,172.8,1.8,False
2025-07-28,SKU100,C004,62,111.6,1.8,False
2025-07-28,SKU100,C005,54,97.2,1.8,False
2025-07-28,SKU100,C006,78,140.4,1.8,False
2025-07-28,SKU100,C007,90,162.0,1.8,False
2025-07-28,SKU100,C008,133,239.4,1.8,False
2025-07-28,SKU100,C009,116,208.8,1.8,False
2025-07-28,SKU100,C010,84,151.2,1.8,False
2025-07-28,SKU110,C001,80,121.6,1.52,True
2025-07-28,SKU110,C002,124,188.48,1.52,True
2025-07-28,SKU110,C003,97,147.44,1.52,True
2025-07-28,SKU110,C004,68,103.36,1.52,True
2025-07-28,SKU110,C005,70,106.4,1.52,True
2025-07-28,SKU110,C006,56,85.12,1.52,True
2025-07-28,SKU110,C007,129,196.08,1.52,True
2025-07-28,SKU110,C008,122,185.44,1.52,True
2025-07-28,SKU110,C009,111,168.72,1.52,True
2025-07-28,SKU110,C010,97,147.44,1.52,True
2025-07-28,SKU200,C001,129,116.1,0.8999999999999999,True
2025-07-28,SKU200,C002,130,117.0,0.8999999999999999,True
2025-07-28,SKU200,C003,115,103.5,0.8999999999999999,True
2025-07-28,SKU200,C004,75,67.5,0.8999999999999999,True
2025-07-28,SKU200,C005,60,54.0,0.8999999999999999,True
2025-07-28,SKU200,C006,75,67.5,0.8999999999999999,True
2025-07-28,SKU200,C007,131,117.9,0.8999999999999999,True
2025-07-28,SKU200,C008,139,125.1,0.8999999999999999,True
2025-07-28,SKU200,C009,117,105.3,0.8999999999999999,True
2025-07-28,SKU200,C010,148,133.2,0.8999999999999999,True
2025-07-28,SKU210,C001,74,72.15,0.9750000000000001,True
2025-07-28,SKU210,C002,122,118.95,0.9750000000000001,True
2025-07-28,SKU210,C003,119,116.03,0.9750000000000001,True
2025-07-28,SKU210,C004,50,48.75,0.9750000000000001,True
2025-07-28,SKU210,C005,78,76.05,0.9750000000000001,True
2025-07-28,SKU210,C006,73,71.18,0.9750000000000001,True
2025-07-28,SKU210,C007,95,92.63,0.9750000000000001,True
2025-07-28,SKU210,C008,129,125.78,0.9750000000000001,True
2025-07-28,SKU210,C009,136,132.6,0.9750000000000001,True
2025-07-28,SKU210,C010,97,94.58,0.9750000000000001,True
2025-07-28,SKU300,C001,83,93.38,1.125,True
2025-07-28,SKU300,C002,77,86.62,1.125,True
2025-07-28,SKU300,C003,73,82.12,1.125,True
2025-07-28,SKU300,C004,60,67.5,1.125,True
2025-07-28,SKU300,C005,41,46.12,1.125,True
2025-07-28,SKU300,C006,55,61.88,1.125,True
2025-07-28,SKU300,C007,79,88.88,1.125,True
2025-07-28,SKU300,C008,108,121.5,1.125,True
2025-07-28,SKU300,C009,79,88.88,1.125,True
2025-07-28,SKU300,C010,104,117.0,1.125,True
2025-07-28,SKU310,C001,45,67.5,1.5,False
2025-07-28,SKU310,C002,53,79.5,1.5,False
2025-07-28,SKU310,C003,53,79.5,1.5,False
2025-07-28,SKU310,C004,30,45.0,1.5,False
2025-07-28,SKU310,C005,26,39.0,1.5,False
2025-07-28,SKU310,C006,38,57.0,1.5,False
2025-07-28,SKU310,C007,59,88.5,1.5,False
2025-07-28,SKU310,C008,45,67.5,1.5,False
2025-07-28,SKU310,C009,49,73.5,1.5,False
2025-07-28,SKU310,C010,31,46.5,1.5,False
2025-07-29,SKU100,C001,89,160.2,1.8,False
2025-07-29,SKU100,C002,94,169.2,1.8,False
2025-07-29,SKU100,C003,104,187.2,1.8,False
2025-07-29,SKU100,C004,47,84.6,1.8,False
