date,sku_id,region,pos_units
2025-03-26,SKU310,ANZ-West,97
2025-03-27,SKU100,ANZ-North,271
2025-03-27,SKU100,ANZ-South,199
2025-03-27,SKU100,ANZ-East,309
2025-03-27,SKU100,ANZ-West,322
2025-03-27,SKU110,ANZ-North,191
2025-03-27,SKU110,ANZ-South,159
2025-03-27,SKU110,ANZ-East,176
2025-03-27,SKU110,ANZ-West,148
2025-03-27,SKU200,ANZ-North,176
2025-03-27,SKU200,ANZ-South,176
2025-03-27,SKU200,ANZ-East,192
2025-03-27,SKU200,ANZ-West,159
2025-03-27,SKU210,ANZ-North,134
2025-03-27,SKU210,ANZ-South,132
2025-03-27,SKU210,ANZ-East,140
2025-03-27,SKU210,ANZ-West,116
2025-03-27,SKU300,ANZ-North,122
2025-03-27,SKU300,ANZ-South,92
2025-03-27,SKU300,ANZ-East,97
2025-03-27,SKU300,ANZ-West,103
2025-03-27,SKU310,ANZ-North,91
2025-03-27,SKU310,ANZ-South,113
2025-03-27,SKU310,ANZ-East,82
2025-03-27,SKU310,ANZ-West,97
2025-03-28,SKU100,ANZ-North,300
2025-03-28,SKU100,ANZ-South,327
2025-03-28,SKU100,ANZ-East,281
2025-03-28,SKU100,ANZ-West,285
2025-03-28,SKU110,ANZ-North,173
2025-03-28,SKU110,ANZ-South,207
2025-03-28,SKU110,ANZ-East,178
2025-03-28,SKU110,ANZ-West,167
2025-03-28,SKU200,ANZ-North,157
2025-03-28,SKU200,ANZ-South,146
2025-03-28,SKU200,ANZ-East,206
2025-03-28,SKU200,ANZ-West,146
2025-03-28,SKU210,ANZ-North,128
2025-03-28,SKU210,ANZ-South,131
2025-03-28,SKU210,ANZ-East,139
2025-03-28,SKU210,ANZ-West,160
2025-03-28,SKU300,ANZ-North,109
2025-03-28,SKU300,ANZ-South,122
2025-03-28,SKU300,ANZ-East,107
2025-03-28,SKU300,ANZ-West,101
2025-03-28,SKU310,ANZ-North,101
2025-03-28,SKU310,ANZ-South,101
2025-03-28,SKU310,ANZ-East,93
2025-03-28,SKU310,ANZ-West,77
2025-03-29,SKU100,ANZ-North,243
2025-03-29,SKU100,ANZ-South,230
2025-03-29,SKU100,ANZ-East,293
2025-03-29,SKU100,ANZ-West,288
2025-03-29,SKU110,ANZ-North,144
2025-03-29,SKU110,ANZ-South,204
2025-03-29,SKU110,ANZ-East,156
2025-03-29,SKU110,ANZ-West,208
2025-03-29,SKU200,ANZ-North,133
2025-03-29,SKU200,ANZ-South,164
2025-03-29,SKU200,ANZ-East,190
2025-03-29,SKU200,ANZ-West,152
2025-03-29,SKU210,ANZ-North,107
2025-03-29,SKU210,ANZ-South,99
2025-03-29,SKU210,ANZ-East,146
2025-03-29,SKU210,ANZ-West,118
2025-03-29,SKU300,ANZ-North,94
2025-03-29,SKU300,ANZ-South,138
2025-03-29,SKU300,ANZ-East,127
2025-03-29,SKU300,ANZ-West,116
2025-03-29,SKU310,ANZ-North,101
2025-03-29,SKU310,ANZ-South,93
2025-03-29,SKU310,ANZ-East,101
2025-03-29,SKU310,ANZ-West,96
2025-03-30,SKU100,ANZ-North,262
2025-03-30,SKU100,ANZ-South,292
2025-03-30,SKU100,ANZ-East,266
2025-03-30,SKU100,ANZ-West,271
2025-03-30,SKU110,ANZ-North,167
2025-03-30,SKU110,ANZ-South,221
2025-03-30,SKU110,ANZ-East,229
2025-03-30,SKU110,ANZ-West,207
2025-03-30,SKU200,ANZ-North,163
2025-03-30,SKU200,ANZ-South,155
2025-03-30,SKU200,ANZ-East,135
2025-03-30,SKU200,ANZ-West,144
2025-03-30,SKU210,ANZ-North,142
2025-03-30,SKU210,ANZ-South,151
2025-03-30,SKU210,ANZ-East,130
2025-03-30,SKU210,ANZ-West,145
2025-03-30,SKU300,ANZ-North,91
2025-03-30,SKU300,ANZ-South,103
2025-03-30,SKU300,ANZ-East,123
2025-03-30,SKU300,ANZ-West,106
2025-03-30,SKU310,ANZ-North,104
2025-03-30,SKU310,ANZ-South,86
2025-03-30,SKU310,ANZ-East,61
2025-03-30,SKU310,ANZ-West,94
2025-03-31,SKU100,ANZ-North,231
2025-03-31,SKU100,ANZ-South,251
2025-03-31,SKU100,ANZ-East,270
2025-03-31,SKU100,ANZ-West,242
2025-03-31,SKU110,ANZ-North,212
2025-03-31,SKU110,ANZ-South,199
2025-03-31,SKU110,ANZ-East,223
2025-03-31,SKU110,ANZ-West,145
2025-03-31,SKU200,ANZ-North,166
2025-03-31,SKU200,ANZ-South,168
2025-03-31,SKU200,ANZ-East,161
2025-03-31,SKU200,ANZ-West,168
2025-03-31,SKU210,ANZ-North,133
2025-03-31,SKU210,ANZ-South,170
2025-03-31,SKU210,ANZ-East,164
2025-03-31,SKU210,ANZ-West,114
2025-03-31,SKU300,ANZ-North,108
2025-03-31,SKU300,ANZ-South,109
2025-03-31,SKU300,ANZ-East,107
2025-03-31,SKU300,ANZ-West,109
2025-03-31,SKU310,ANZ-North,86
2025-03-31,SKU310,ANZ-South,100
2025-03-31,SKU310,ANZ-East,86
2025-03-31,SKU310,ANZ-West,94
2025-04-01,SKU100,ANZ-North,295
2025-04-01,SKU100,ANZ-South,229
2025-04-01,SKU100,ANZ-East,231
2025-04-01,SKU100,ANZ-West,262
2025-04-01,SKU110,ANZ-North,167
2025-04-01,SKU110,ANZ-South,208
2025-04-01,SKU110,ANZ-East,160
2025-04-01,SKU110,ANZ-West,180
2025-04-01,SKU200,ANZ-North,160
2025-04-01,SKU200,ANZ-South,188
2025-04-01,SKU200,ANZ-East,182
2025-04-01,SKU200,ANZ-West,157
2025-04-01,SKU210,ANZ-North,128
2025-04-01,SKU210,ANZ-South,131
2025-04-01,SKU210,ANZ-East,145
2025-04-01,SKU210,ANZ-West,111
2025-04-01,SKU300,ANZ-North,124
2025-04-01,SKU300,ANZ-South,94
2025-04-01,SKU300,ANZ-East,145
2025-04-01,SKU300,ANZ-West,109
2025-04-01,SKU310,ANZ-North,127
2025-04-01,SKU310,ANZ-South,122
2025-04-01,SKU310,ANZ-East,96
2025-04-01,SKU310,ANZ-West,85
2025-04-02,SKU100,ANZ-North,293
2025-04-02,SKU100,ANZ-South,296
2025-04-02,SKU100,ANZ-East,256
2025-04-02,SKU100,ANZ-West,163
2025-04-02,SKU110,ANZ-North,194
2025-04-02,SKU110,ANZ-South,144
2025-04-02,SKU110,ANZ-East,191
2025-04-02,SKU110,ANZ-West,212
2025-04-02,SKU200,ANZ-North,185
2025-04-02,SKU200,ANZ-South,182
2025-04-02,SKU200,ANZ-East,176
2025-04-02,SKU200,ANZ-West,125
2025-04-02,SKU210,ANZ-North,129
2025-04-02,SKU210,ANZ-South,133
2025-04-02,SKU210,ANZ-East,104
2025-04-02,SKU210,ANZ-West,178
2025-04-02,SKU300,ANZ-North,94
2025-04-02,SKU300,ANZ-South,118
2025-04-02,SKU300,ANZ-East,116
2025-04-02,SKU300,ANZ-West,123
2025-04-02,SKU310,ANZ-North,90
2025-04-02,SKU310,ANZ-South,123
2025-04-02,SKU310,ANZ-East,107
2025-04-02,SKU310,ANZ-West,84
2025-04-03,SKU100,ANZ-North,235
2025-04-03,SKU100,ANZ-South,248
2025-04-03,SKU100,ANZ-East,260
2025-04-03,SKU100,ANZ-West,252
2025-04-03,SKU110,ANZ-North,220
2025-04-03,SKU110,ANZ-South,205
2025-04-03,SKU110,ANZ-East,182
2025-04-03,SKU110,ANZ-West,205
2025-04-03,SKU200,ANZ-North,171
2025-04-03,SKU200,ANZ-South,167
2025-04-03,SKU200,ANZ-East,137
2025-04-03,SKU200,ANZ-West,147
2025-04-03,SKU210,ANZ-North,129
2025-04-03,SKU210,ANZ-South,147
2025-04-03,SKU210,ANZ-East,133
2025-04-03,SKU210,ANZ-West,122
2025-04-03,SKU300,ANZ-North,126
2025-04-03,SKU300,ANZ-South,146
2025-04-03,SKU300,ANZ-East,107
2025-04-03,SKU300,ANZ-West,125
2025-04-03,SKU310,ANZ-North,94
2025-04-03,SKU310,ANZ-South,84
2025-04-03,SKU310,ANZ-East,110
2025-04-03,SKU310,ANZ-West,84
2025-04-04,SKU100,ANZ-North,305
2025-04-04,SKU100,ANZ-South,315
2025-04-04,SKU100,ANZ-East,305
2025-04-04,SKU100,ANZ-West,301
2025-04-04,SKU110,ANZ-North,175
2025-04-04,SKU110,ANZ-South,194
2025-04-04,SKU110,ANZ-East,206
2025-04-04,SKU110,ANZ-West,194
2025-04-04,SKU200,ANZ-North,151
2025-04-04,SKU200,ANZ-South,176
2025-04-04,SKU200,ANZ-East,156
2025-04-04,SKU200,ANZ-West,176
2025-04-04,SKU210,ANZ-North,156
2025-04-04,SKU210,ANZ-South,122
2025-04-04,SKU210,ANZ-East,152
2025-04-04,SKU210,ANZ-West,143
2025-04-04,SKU300,ANZ-North,99
2025-04-04,SKU300,ANZ-South,101
2025-04-04,SKU300,ANZ-East,88
2025-04-04,SKU300,ANZ-West,101
2025-04-04,SKU310,ANZ-North,103
2025-04-04,SKU310,ANZ-South,117
2025-04-04,SKU310,ANZ-East,122
2025-04-04,SKU310,ANZ-West,109
2025-04-05,SKU100,ANZ-North,163
2025-04-05,SKU100,ANZ-South,235
2025-04-05,SKU100,ANZ-East,272
2025-04-05,SKU100,ANZ-West,321
2025-04-05,SKU110,ANZ-North,224
2025-04-05,SKU110,ANZ-South,238
2025-04-05,SKU110,ANZ-East,187
2025-04-05,SKU110,ANZ-West,199
2025-04-05,SKU200,ANZ-North,152
2025-04-05,SKU200,ANZ-South,175
2025-04-05,SKU200,ANZ-East,163
2025-04-05,SKU200,ANZ-West,140
2025-04-05,SKU210,ANZ-North,137
2025-04-05,SKU210,ANZ-South,130
2025-04-05,SKU210,ANZ-East,107
2025-04-05,SKU210,ANZ-West,122
2025-04-05,SKU300,ANZ-North,94
2025-04-05,SKU300,ANZ-South,103
2025-04-05,SKU300,ANZ-East,122
2025-04-05,SKU300,ANZ-West,108
2025-04-05,SKU310,ANZ-North,151
2025-04-05,SKU310,ANZ-South,91
2025-04-05,SKU310,ANZ-East,106
2025-04-05,SKU310,ANZ-West,103
2025-04-06,SKU100,ANZ-North,264
2025-04-06,SKU100,ANZ-South,254
2025-04-06,SKU100,ANZ-East,283
2025-04-06,SKU100,ANZ-West,285
2025-04-06,SKU110,ANZ-North,143
2025-04-06,SKU110,ANZ-South,167
2025-04-06,SKU110,ANZ-East,208
2025-04-06,SKU110,ANZ-West,194
2025-04-06,SKU200,ANZ-North,136
2025-04-06,SKU200,ANZ-South,145
2025-04-06,SKU200,ANZ-East,150
2025-04-06,SKU200,ANZ-West,126
2025-04-06,SKU210,ANZ-North,140
2025-04-06,SKU210,ANZ-South,118
2025-04-06,SKU210,ANZ-East,133
2025-04-06,SKU210,ANZ-West,155
2025-04-06,SKU300,ANZ-North,112
2025-04-06,SKU300,ANZ-South,131
2025-04-06,SKU300,ANZ-East,94
2025-04-06,SKU300,ANZ-West,114
2025-04-06,SKU310,ANZ-North,85
2025-04-06,SKU310,ANZ-South,90
2025-04-06,SKU310,ANZ-East,69
2025-04-06,SKU310,ANZ-West,123
2025-04-07,SKU100,ANZ-North,219
2025-04-07,SKU100,ANZ-South,232
2025-04-07,SKU100,ANZ-East,280
2025-04-07,SKU100,ANZ-West,279
2025-04-07,SKU110,ANZ-North,181
2025-04-07,SKU110,ANZ-South,168
2025-04-07,SKU110,ANZ-East,198
2025-04-07,SKU110,ANZ-West,174
2025-04-07,SKU200,ANZ-North,162
2025-04-07,SKU200,ANZ-South,150
2025-04-07,SKU200,ANZ-East,133
2025-04-07,SKU200,ANZ-West,143
2025-04-07,SKU210,ANZ-North,115
2025-04-07,SKU210,ANZ-South,131
2025-04-07,SKU210,ANZ-East,136
2025-04-07,SKU210,ANZ-West,137
2025-04-07,SKU300,ANZ-North,123
2025-04-07,SKU300,ANZ-South,102
2025-04-07,SKU300,ANZ-East,121
2025-04-07,SKU300,ANZ-West,111
2025-04-07,SKU310,ANZ-North,69
2025-04-07,SKU310,ANZ-South,107
2025-04-07,SKU310,ANZ-East,108
2025-04-07,SKU310,ANZ-West,110
2025-04-08,SKU100,ANZ-North,316
2025-04-08,SKU100,ANZ-South,324
2025-04-08,SKU100,ANZ-East,289
2025-04-08,SKU100,ANZ-West,267
2025-04-08,SKU110,ANZ-North,191
2025-04-08,SKU110,ANZ-South,156
2025-04-08,SKU110,ANZ-East,207
2025-04-08,SKU110,ANZ-West,187
2025-04-08,SKU200,ANZ-North,159
2025-04-08,SKU200,ANZ-South,138
2025-04-08,SKU200,ANZ-East,160
2025-04-08,SKU200,ANZ-West,150
2025-04-08,SKU210,ANZ-North,103
2025-04-08,SKU210,ANZ-South,153
2025-04-08,SKU210,ANZ-East,110
2025-04-08,SKU210,ANZ-West,138
2025-04-08,SKU300,ANZ-North,102
2025-04-08,SKU300,ANZ-South,117
2025-04-08,SKU300,ANZ-East,99
2025-04-08,SKU300,ANZ-West,120
2025-04-08,SKU310,ANZ-North,93
2025-04-08,SKU310,ANZ-South,113
2025-04-08,SKU310,ANZ-East,103
2025-04-08,SKU310,ANZ-West,109
2025-04-09,SKU100,ANZ-North,269
2025-04-09,SKU100,ANZ-South,260
2025-04-09,SKU100,ANZ-East,306
2025-04-09,SKU100,ANZ-West,306
2025-04-09,SKU110,ANZ-North,167
2025-04-09,SKU110,ANZ-South,160
2025-04-09,SKU110,ANZ-East,208
2025-04-09,SKU110,ANZ-West,225
2025-04-09,SKU200,ANZ-North,156
2025-04-09,SKU200,ANZ-South,128
2025-04-09,SKU200,ANZ-East,170
2025-04-09,SKU200,ANZ-West,146
2025-04-09,SKU210,ANZ-North,113
2025-04-09,SKU210,ANZ-South,129
2025-04-09,SKU210,ANZ-East,124
2025-04-09,SKU210,ANZ-West,137
2025-04-09,SKU300,ANZ-North,92
2025-04-09,SKU300,ANZ-South,95
2025-04-09,SKU300,ANZ-East,117
2025-04-09,SKU300,ANZ-West,120
2025-04-09,SKU310,ANZ-North,97
2025-04-09,SKU310,ANZ-South,100
2025-04-09,SKU310,ANZ-East,94
2025-04-09,SKU310,ANZ-West,109
2025-04-10,SKU100,ANZ-North,300
2025-04-10,SKU100,ANZ-South,303
2025-04-10,SKU100,ANZ-East,309
2025-04-10,SKU100,ANZ-West,224
2025-04-10,SKU110,ANZ-North,157
2025-04-10,SKU110,ANZ-South,215
2025-04-10,SKU110,ANZ-East,150
2025-04-10,SKU110,ANZ-West,238
2025-04-10,SKU200,ANZ-North,188
2025-04-10,SKU200,ANZ-South,130
2025-04-10,SKU200,ANZ-East,155
2025-04-10,SKU200,ANZ-West,155
2025-04-10,SKU210,ANZ-North,133
2025-04-10,SKU210,ANZ-South,114
2025-04-10,SKU210,ANZ-East,152
2025-04-10,SKU210,ANZ-West,173
2025-04-10,SKU300,ANZ-North,123
2025-04-10,SKU300,ANZ-South,112
2025-04-10,SKU300,ANZ-East,118
2025-04-10,SKU300,ANZ-West,90
2025-04-10,SKU310,ANZ-North,85
2025-04-10,SKU310,ANZ-South,111
2025-04-10,SKU310,ANZ-East,112
2025-04-10,SKU310,ANZ-West,103
2025-04-11,SKU100,ANZ-North,260
2025-04-11,SKU100,ANZ-South,296
2025-04-11,SKU100,ANZ-East,334
2025-04-11,SKU100,ANZ-West,268
2025-04-11,SKU110,ANZ-North,188
2025-04-11,SKU110,ANZ-South,160
2025-04-11,SKU110,ANZ-East,143
2025-04-11,SKU110,ANZ-West,213
2025-04-11,SKU200,ANZ-North,151
2025-04-11,SKU200,ANZ-South,158
2025-04-11,SKU200,ANZ-East,139
2025-04-11,SKU200,ANZ-West,195
2025-04-11,SKU210,ANZ-North,122
2025-04-11,SKU210,ANZ-South,113
2025-04-11,SKU210,ANZ-East,135
2025-04-11,SKU210,ANZ-West,158
2025-04-11,SKU300,ANZ-North,95
2025-04-11,SKU300,ANZ-South,114
2025-04-11,SKU300,ANZ-East,105
2025-04-11,SKU300,ANZ-West,102
2025-04-11,SKU310,ANZ-North,101
2025-04-11,SKU310,ANZ-South,110
2025-04-11,SKU310,ANZ-East,109
2025-04-11,SKU310,ANZ-West,117
2025-04-12,SKU100,ANZ-North,202
2025-04-12,SKU100,ANZ-South,291
2025-04-12,SKU100,ANZ-East,291
2025-04-12,SKU100,ANZ-West,318
2025-04-12,SKU110,ANZ-North,172
2025-04-12,SKU110,ANZ-South,193
2025-04-12,SKU110,ANZ-East,180
2025-04-12,SKU110,ANZ-West,178
2025-04-12,SKU200,ANZ-North,182
2025-04-12,SKU200,ANZ-South,157
2025-04-12,SKU200,ANZ-East,145
2025-04-12,SKU200,ANZ-West,143
2025-04-12,SKU210,ANZ-North,153
2025-04-12,SKU210,ANZ-South,165
2025-04-12,SKU210,ANZ-East,122
2025-04-12,SKU210,ANZ-West,123
2025-04-12,SKU300,ANZ-North,76
2025-04-12,SKU300,ANZ-South,110
2025-04-12,SKU300,ANZ-East,104
2025-04-12,SKU300,ANZ-West,121
2025-04-12,SKU310,ANZ-North,81
2025-04-12,SKU310,ANZ-South,101
2025-04-12,SKU310,ANZ-East,88
2025-04-12,SKU310,ANZ-West,103
2025-04-13,SKU100,ANZ-North,298
2025-04-13,SKU100,ANZ-South,257
2025-04-13,SKU100,ANZ-East,242
2025-04-13,SKU100,ANZ-West,284
2025-04-13,SKU110,ANZ-North,174
2025-04-13,SKU110,ANZ-South,219
2025-04-13,SKU110,ANZ-East,212
2025-04-13,SKU110,ANZ-West,208
2025-04-13,SKU200,ANZ-North,158
2025-04-13,SKU200,ANZ-South,164
2025-04-13,SKU200,ANZ-East,177
2025-04-13,SKU200,ANZ-West,172
2025-04-13,SKU210,ANZ-North,128
2025-04-13,SKU210,ANZ-South,138
2025-04-13,SKU210,ANZ-East,164
2025-04-13,SKU210,ANZ-West,142
2025-04-13,SKU300,ANZ-North,156
2025-04-13,SKU300,ANZ-South,116
2025-04-13,SKU300,ANZ-East,115
2025-04-13,SKU300,ANZ-West,105
2025-04-13,SKU310,ANZ-North,111
2025-04-13,SKU310,ANZ-South,111
2025-04-13,SKU310,ANZ-East,105
2025-04-13,SKU310,ANZ-West,90
2025-04-14,SKU100,ANZ-North,298
2025-04-14,SKU100,ANZ-South,292
2025-04-14,SKU100,ANZ-East,300
2025-04-14,SKU100,ANZ-West,305
2025-04-14,SKU110,ANZ-North,188
2025-04-14,SKU110,ANZ-South,150
2025-04-14,SKU110,ANZ-East,185
2025-04-14,SKU110,ANZ-West,190
2025-04-14,SKU200,ANZ-North,141
2025-04-14,SKU200,ANZ-South,154
2025-04-14,SKU200,ANZ-East,188
2025-04-14,SKU200,ANZ-West,139
2025-04-14,SKU210,ANZ-North,139
2025-04-14,SKU210,ANZ-South,110
2025-04-14,SKU210,ANZ-East,124
2025-04-14,SKU210,ANZ-West,160
2025-04-14,SKU300,ANZ-North,117
2025-04-14,SKU300,ANZ-South,140
2025-04-14,SKU300,ANZ-East,102
2025-04-14,SKU300,ANZ-West,103
2025-04-14,SKU310,ANZ-North,89
2025-04-14,SKU310,ANZ-South,87
2025-04-14,SKU310,ANZ-East,95
2025-04-14,SKU310,ANZ-West,94
2025-04-15,SKU100,ANZ-North,290
2025-04-15,SKU100,ANZ-South,258
2025-04-15,SKU100,ANZ-East,296
2025-04-15,SKU100,ANZ-West,251
2025-04-15,SKU110,ANZ-North,146
2025-04-15,SKU110,ANZ-South,227
2025-04-15,SKU110,ANZ-East,157
2025-04-15,SKU110,ANZ-West,172
2025-04-15,SKU200,ANZ-North,160
2025-04-15,SKU200,ANZ-South,134
2025-04-15,SKU200,ANZ-East,164
2025-04-15,SKU200,ANZ-West,157
2025-04-15,SKU210,ANZ-North,108
2025-04-15,SKU210,ANZ-South,127
2025-04-15,SKU210,ANZ-East,133
2025-04-15,SKU210,ANZ-West,118
2025-04-15,SKU300,ANZ-North,112
2025-04-15,SKU300,ANZ-South,113
2025-04-15,SKU300,ANZ-East,131
2025-04-15,SKU300,ANZ-West,136
2025-04-15,SKU310,ANZ-North,83
2025-04-15,SKU310,ANZ-South,119
2025-04-15,SKU310,ANZ-East,95
2025-04-15,SKU310,ANZ-West,98
2025-04-16,SKU100,ANZ-North,242
2025-04-16,SKU100,ANZ-South,256
2025-04-16,SKU100,ANZ-East,249
2025-04-16,SKU100,ANZ-West,274
2025-04-16,SKU110,ANZ-North,176
2025-04-16,SKU110,ANZ-South,193
2025-04-16,SKU110,ANZ-East,176
2025-04-16,SKU110,ANZ-West,164
2025-04-16,SKU200,ANZ-North,173
2025-04-16,SKU200,ANZ-South,138
2025-04-16,SKU200,ANZ-East,163
2025-04-16,SKU200,ANZ-West,154
2025-04-16,SKU210,ANZ-North,138
2025-04-16,SKU210,ANZ-South,146
2025-04-16,SKU210,ANZ-East,151
2025-04-16,SKU210,ANZ-West,135
2025-04-16,SKU300,ANZ-North,115
2025-04-16,SKU300,ANZ-South,90
2025-04-16,SKU300,ANZ-East,113
2025-04-16,SKU300,ANZ-West,107
2025-04-16,SKU310,ANZ-North,95
2025-04-16,SKU310,ANZ-South,128
2025-04-16,SKU310,ANZ-East,122
2025-04-16,SKU310,ANZ-West,103
2025-04-17,SKU100,ANZ-North,228
2025-04-17,SKU100,ANZ-South,311
2025-04-17,SKU100,ANZ-East,295
2025-04-17,SKU100,ANZ-West,292
2025-04-17,SKU110,ANZ-North,211
2025-04-17,SKU110,ANZ-South,168
2025-04-17,SKU110,ANZ-East,181
2025-04-17,SKU110,ANZ-West,139
2025-04-17,SKU200,ANZ-North,150
2025-04-17,SKU200,ANZ-South,127
2025-04-17,SKU200,ANZ-East,172
2025-04-17,SKU200,ANZ-West,130
2025-04-17,SKU210,ANZ-North,145
2025-04-17,SKU210,ANZ-South,168
2025-04-17,SKU210,ANZ-East,113
2025-04-17,SKU210,ANZ-West,123
2025-04-17,SKU300,ANZ-North,97
2025-04-17,SKU300,ANZ-South,107
2025-04-17,SKU300,ANZ-East,99
2025-04-17,SKU300,ANZ-West,107
2025-04-17,SKU310,ANZ-North,104
2025-04-17,SKU310,ANZ-South,126
2025-04-17,SKU310,ANZ-East,90
2025-04-17,SKU310,ANZ-West,120
2025-04-18,SKU100,ANZ-North,289
2025-04-18,SKU100,ANZ-South,323
2025-04-18,SKU100,ANZ-East,233
2025-04-18,SKU100,ANZ-West,270
2025-04-18,SKU110,ANZ-North,176
2025-04-18,SKU110,ANZ-South,164
2025-04-18,SKU110,ANZ-East,207
2025-04-18,SKU110,ANZ-West,197
2025-04-18,SKU200,ANZ-North,132
2025-04-18,SKU200,ANZ-South,127
2025-04-18,SKU200,ANZ-East,161
2025-04-18,SKU200,ANZ-West,163
2025-04-18,SKU210,ANZ-North,118
2025-04-18,SKU210,ANZ-South,122
2025-04-18,SKU210,ANZ-East,132
2025-04-18,SKU210,ANZ-West,118
2025-04-18,SKU300,ANZ-North,126
2025-04-18,SKU300,ANZ-South,106
2025-04-18,SKU300,ANZ-East,95
2025-04-18,SKU300,ANZ-West,109
2025-04-18,SKU310,ANZ-North,81
2025-04-18,SKU310,ANZ-South,126
2025-04-18,SKU310,ANZ-East,84
2025-04-18,SKU310,ANZ-West,88
2025-04-19,SKU100,ANZ-North,249
2025-04-19,SKU100,ANZ-South,276
2025-04-19,SKU100,ANZ-East,222
2025-04-19,SKU100,ANZ-West,204
2025-04-19,SKU110,ANZ-North,211
2025-04-19,SKU110,ANZ-South,141
2025-04-19,SKU110,ANZ-East,203
2025-04-19,SKU110,ANZ-West,158
2025-04-19,SKU200,ANZ-North,163
2025-04-19,SKU200,ANZ-South,116
2025-04-19,SKU200,ANZ-East,162
2025-04-19,SKU200,ANZ-West,158
2025-04-19,SKU210,ANZ-North,151
2025-04-19,SKU210,ANZ-South,166
2025-04-19,SKU210,ANZ-East,155
2025-04-19,SKU210,ANZ-West,135
2025-04-19,SKU300,ANZ-North,151
2025-04-19,SKU300,ANZ-South,134
2025-04-19,SKU300,ANZ-East,111
2025-04-19,SKU300,ANZ-West,112
2025-04-19,SKU310,ANZ-North,92
2025-04-19,SKU310,ANZ-South,117
2025-04-19,SKU310,ANZ-East,92
2025-04-19,SKU310,ANZ-West,74
2025-04-20,SKU100,ANZ-North,297
2025-04-20,SKU100,ANZ-South,270
2025-04-20,SKU100,ANZ-East,297
2025-04-20,SKU100,ANZ-West,267
2025-04-20,SKU110,ANZ-North,131
2025-04-20,SKU110,ANZ-South,162
2025-04-20,SKU110,ANZ-East,143
2025-04-20,SKU110,ANZ-West,184
2025-04-20,SKU200,ANZ-North,138
2025-04-20,SKU200,ANZ-South,114
2025-04-20,SKU200,ANZ-East,140
2025-04-20,SKU200,ANZ-West,172
2025-04-20,SKU210,ANZ-North,128
2025-04-20,SKU210,ANZ-South,144
2025-04-20,SKU210,ANZ-East,161
2025-04-20,SKU210,ANZ-West,152
2025-04-20,SKU300,ANZ-North,130
2025-04-20,SKU300,ANZ-South,126
2025-04-20,SKU300,ANZ-East,89
2025-04-20,SKU300,ANZ-West,111
2025-04-20,SKU310,ANZ-North,95
2025-04-20,SKU310,ANZ-South,99
2025-04-20,SKU310,ANZ-East,100
2025-04-20,SKU310,ANZ-West,124
2025-04-21,SKU100,ANZ-North,229
2025-04-21,SKU100,ANZ-South,220
2025-04-21,SKU100,ANZ-East,301
2025-04-21,SKU100,ANZ-West,242
2025-04-21,SKU110,ANZ-North,198
2025-04-21,SKU110,ANZ-South,167
2025-04-21,SKU110,ANZ-East,179
2025-04-21,SKU110,ANZ-West,192
2025-04-21,SKU200,ANZ-North,143
2025-04-21,SKU200,ANZ-South,185
2025-04-21,SKU200,ANZ-East,176
2025-04-21,SKU200,ANZ-West,123
2025-04-21,SKU210,ANZ-North,139
2025-04-21,SKU210,ANZ-South,134
2025-04-21,SKU210,ANZ-East,142
2025-04-21,SKU210,ANZ-West,127
2025-04-21,SKU300,ANZ-North,125
2025-04-21,SKU300,ANZ-South,109
2025-04-21,SKU300,ANZ-East,94
2025-04-21,SKU300,ANZ-West,104
2025-04-21,SKU310,ANZ-North,118
2025-04-21,SKU310,ANZ-South,102
2025-04-21,SKU310,ANZ-East,117
2025-04-21,SKU310,ANZ-West,120
2025-04-22,SKU100,ANZ-North,245
2025-04-22,SKU100,ANZ-South,285
2025-04-22,SKU100,ANZ-East,284
2025-04-22,SKU100,ANZ-West,260
2025-04-22,SKU110,ANZ-North,186
2025-04-22,SKU110,ANZ-South,183
2025-04-22,SKU110,ANZ-East,130
2025-04-22,SKU110,ANZ-West,191
2025-04-22,SKU200,ANZ-North,120
2025-04-22,SKU200,ANZ-South,143
2025-04-22,SKU200,ANZ-East,124
2025-04-22,SKU200,ANZ-West,189
2025-04-22,SKU210,ANZ-North,111
2025-04-22,SKU210,ANZ-South,115
2025-04-22,SKU210,ANZ-East,159
2025-04-22,SKU210,ANZ-West,146
2025-04-22,SKU300,ANZ-North,97
2025-04-22,SKU300,ANZ-South,131
2025-04-22,SKU300,ANZ-East,111
2025-04-22,SKU300,ANZ-West,76
2025-04-22,SKU310,ANZ-North,105
2025-04-22,SKU310,ANZ-South,107
2025-04-22,SKU310,ANZ-East,87
2025-04-22,SKU310,ANZ-West,106
2025-04-23,SKU100,ANZ-North,217
2025-04-23,SKU100,ANZ-South,239
2025-04-23,SKU100,ANZ-East,252
2025-04-23,SKU100,ANZ-West,273
2025-04-23,SKU110,ANZ-North,133
2025-04-23,SKU110,ANZ-South,204
2025-04-23,SKU110,ANZ-East,191
2025-04-23,SKU110,ANZ-West,182
2025-04-23,SKU200,ANZ-North,161
2025-04-23,SKU200,ANZ-South,128
2025-04-23,SKU200,ANZ-East,164
2025-04-23,SKU200,ANZ-West,180
2025-04-23,SKU210,ANZ-North,134
2025-04-23,SKU210,ANZ-South,187
2025-04-23,SKU210,ANZ-East,118
2025-04-23,SKU210,ANZ-West,128
2025-04-23,SKU300,ANZ-North,100
